referrer,views_total,views_unique
github.com,64,22
Google,60,25
saul.cpsc.ucalgary.ca,18,6
Bing,13,4
wildlabs.net,6,3
zenodo.org,4,1
DuckDuckGo,4,1
petervanlunteren.github.io,3,2
medium.com,2,1
github-com.translate.goog,2,1
