url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,188,81
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,23,10
/PetervanLunteren/EcoAssist/pull/2,21,2
/PetervanLunteren/EcoAssist/pulls,17,2
/PetervanLunteren/EcoAssist/blob/main/README.md,16,3
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,15,7
/PetervanLunteren/EcoAssist/tree/main/imgs,13,5
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,12,6
/PetervanLunteren/EcoAssist/edit/main/README.md,11,1
/PetervanLunteren/EcoAssist/stargazers,8,1
