referrer,views_total,views_unique
Google,159,44
github.com,83,20
towardsai.net,64,3
saul.cpsc.ucalgary.ca,43,7
addaxdatascience.com,30,9
Bing,16,5
ecosia.org,7,3
wildlabs.net,4,2
joss.theoj.org,3,2
medium.com,3,1
