referrer,views_total,views_unique
Google,119,21
saul.cpsc.ucalgary.ca,114,17
addaxdatascience.com,49,11
Bing,40,9
towardsai.net,40,4
github.com,38,16
yandex.ru,18,2
statics.teams.cdn.office.net,9,1
auc-word-edit.officeapps.live.com,3,1
wildlabs.net,2,2
