referrer,views_total,views_unique
Google,79,35
petervanlunteren.github.io,60,14
saul.cpsc.ucalgary.ca,37,9
github.com,32,25
pub.towardsai.net,29,6
Bing,8,3
linkedin.com,3,2
mail.google.com,3,2
statics.teams.cdn.office.net,3,1
DuckDuckGo,3,1
