referrer,views_total,views_unique
Google,140,35
github.com,132,41
addaxdatascience.com,72,28
Bing,34,12
wildlabs.net,8,6
yandex.ru,4,1
agentmorris.github.io,3,3
Yahoo,3,2
cn.bing.com,2,1
