referrer,views_total,views_unique
Google,105,33
github.com,69,39
addaxdatascience.com,46,25
pub.towardsai.net,24,1
Bing,10,8
lila.science,6,1
DuckDuckGo,5,5
usgs.gov,2,1
ecosia.org,1,1
mail.google.com,1,1
