referrer,views_total,views_unique
Google,107,30
github.com,67,24
saul.cpsc.ucalgary.ca,35,11
Bing,21,5
petervanlunteren.github.io,7,4
wildlabs.net,2,2
DuckDuckGo,2,1
ecosia.org,1,1
auc-excel.officeapps.live.com,1,1
StartPage,1,1
