referrer,views_total,views_unique
Google,207,31
github.com,89,33
addaxdatascience.com,87,32
Bing,13,7
DuckDuckGo,6,2
pypi.org,5,1
wildlabs.net,3,2
agentmorris.github.io,2,2
lila.science,2,2
note.youdao.com,2,1
