referrer,views_total,views_unique
Google,164,28
addaxdatascience.com,157,22
github.com,84,27
cn.bing.com,20,2
agentmorris.github.io,6,3
Bing,5,2
towardsai.net,5,2
pypi.org,5,1
search.brave.com,4,1
towardsai-net.cdn.ampproject.org,3,1
