referrer,views_total,views_unique
Google,145,47
saul.cpsc.ucalgary.ca,67,12
github.com,60,19
petervanlunteren.github.io,45,13
towardsai.net,8,4
statics.teams.cdn.office.net,6,5
pub.towardsai.net,6,2
Bing,5,2
partage.univ-ubs.fr,2,1
addaxdatascience.com,2,1
