referrer,views_total,views_unique
addaxdatascience.com,245,21
Google,160,35
github.com,85,31
Bing,31,6
wildlabs.net,6,2
DuckDuckGo,2,2
saul.cpsc.ucalgary.ca,2,1
healthycountryai.org,1,1
