referrer,views_total,views_unique
Google,124,55
github.com,77,32
addaxdatascience.com,60,38
pub.towardsai.net,25,2
Bing,18,8
DuckDuckGo,8,2
agentmorris.github.io,6,2
wildlabs.net,4,2
joss.theoj.org,2,2
pypi.org,2,1
