referrer,views_total,views_unique
Google,132,45
github.com,60,18
saul.cpsc.ucalgary.ca,50,10
petervanlunteren.github.io,47,12
Bing,14,6
towardsai.net,10,4
experiment.com,6,2
statics.teams.cdn.office.net,5,4
DuckDuckGo,2,1
addaxdatascience.com,2,1
