referrer,views_total,views_unique
Google,88,39
petervanlunteren.github.io,54,13
github.com,43,28
saul.cpsc.ucalgary.ca,37,8
pub.towardsai.net,32,7
Bing,8,3
towardsai-net.cdn.ampproject.org,5,2
linkedin.com,3,2
mail.google.com,3,2
statics.teams.cdn.office.net,3,1
