referrer,views_total,views_unique
Google,191,35
addaxdatascience.com,109,24
github.com,99,19
yandex.ru,13,5
Bing,11,1
towardsai.net,6,3
sogou.com,5,1
wildlabs.net,4,1
web.telegram.org,2,1
agentmorris.github.io,1,1
