url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,190,78
/PetervanLunteren/EcoAssist/blob/main/README.md,90,23
/PetervanLunteren/EcoAssist/blob/main/errors.md,28,1
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,26,8
/PetervanLunteren/EcoAssist/blob/main/install.command,23,3
/PetervanLunteren/EcoAssist/tree/main,16,6
/PetervanLunteren/EcoAssist/blob/main/install.bat,15,2
/PetervanLunteren/EcoAssist/blob/main/open.bat,12,1
/PetervanLunteren/EcoAssist/pulse,11,2
/PetervanLunteren/EcoAssist/graphs/traffic,9,1
