url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,202,65
/PetervanLunteren/EcoAssist/blob/main/MacOS_Linux_install_EcoAssist.command,50,2
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,27,11
/PetervanLunteren/EcoAssist/blob/main/README.md,20,12
/PetervanLunteren/EcoAssist/edit/main/MacOS_Linux_install_EcoAssist.command,19,1
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,12,6
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,6,6
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,6,3
/PetervanLunteren/EcoAssist/releases/tag/v3.0,5,4
/PetervanLunteren/EcoAssist/blob/main/Windows_open_EcoAssist.bat,4,2
