time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-20 00:00:00+00:00,6,4,3,2
2023-05-21 00:00:00+00:00,8,5,9,5
2023-05-22 00:00:00+00:00,9,6,28,13
2023-05-23 00:00:00+00:00,6,6,24,14
2023-05-24 00:00:00+00:00,5,4,26,13
2023-05-25 00:00:00+00:00,11,7,53,10
2023-05-26 00:00:00+00:00,5,4,30,8
2023-05-27 00:00:00+00:00,4,4,14,3
2023-05-28 00:00:00+00:00,6,4,34,7
2023-05-29 00:00:00+00:00,12,10,45,9
2023-05-30 00:00:00+00:00,11,7,74,13
2023-05-31 00:00:00+00:00,32,16,114,12
2023-06-01 00:00:00+00:00,10,6,34,14
2023-06-02 00:00:00+00:00,8,5,25,9
