referrer,views_total,views_unique
pub.towardsai.net,84,8
Google,55,23
petervanlunteren.github.io,48,10
github.com,41,17
saul.cpsc.ucalgary.ca,28,9
towardsai-net.cdn.ampproject.org,11,2
joss.theoj.org,6,4
wildlabs.net,5,4
addaxdatascience.com,5,1
towardsai.net,4,1
