referrer,views_total,views_unique
Google,76,29
github.com,68,19
wildlabs.net,12,4
saul.cpsc.ucalgary.ca,11,5
Bing,8,5
DuckDuckGo,8,2
petervanlunteren.github.io,5,4
zenodo.org,4,1
github-com.translate.goog,2,1
translate.google.com,1,1
