time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-05 00:00:00+00:00,12,6,19,8
2024-08-06 00:00:00+00:00,12,9,22,9
2024-08-07 00:00:00+00:00,5,4,72,16
2024-08-08 00:00:00+00:00,10,6,125,12
2024-08-09 00:00:00+00:00,3,3,64,14
2024-08-10 00:00:00+00:00,5,4,28,5
2024-08-11 00:00:00+00:00,5,5,5,2
2024-08-12 00:00:00+00:00,18,12,157,17
2024-08-13 00:00:00+00:00,36,19,191,21
2024-08-14 00:00:00+00:00,15,8,131,22
2024-08-15 00:00:00+00:00,18,12,134,24
2024-08-16 00:00:00+00:00,7,6,67,10
2024-08-17 00:00:00+00:00,6,3,71,5
2024-08-18 00:00:00+00:00,1,1,3,3
