referrer,views_total,views_unique
Google,135,35
github.com,123,19
pub.towardsai.net,50,11
joss.theoj.org,35,13
Bing,19,7
wildlabs.net,15,12
saul.cpsc.ucalgary.ca,13,7
zenodo.org,9,2
linkedin.com,5,1
statics.teams.cdn.office.net,2,2
