time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-17 00:00:00+00:00,3.0,3.0,7,2
2023-09-18 00:00:00+00:00,13.0,10.0,49,12
2023-09-19 00:00:00+00:00,13.0,9.0,53,17
2023-09-20 00:00:00+00:00,4.0,3.0,65,18
2023-09-21 00:00:00+00:00,26.0,19.0,124,28
2023-09-22 00:00:00+00:00,20.0,7.0,107,28
2023-09-23 00:00:00+00:00,3.0,2.0,25,7
2023-09-24 00:00:00+00:00,3.0,3.0,22,5
2023-09-25 00:00:00+00:00,3.0,3.0,26,15
2023-09-26 00:00:00+00:00,12.0,9.0,59,12
2023-09-27 00:00:00+00:00,13.0,6.0,48,9
2023-09-28 00:00:00+00:00,9.0,8.0,73,15
2023-09-29 00:00:00+00:00,17.0,12.0,75,17
2023-09-30 00:00:00+00:00,,,14,6
