referrer,views_total,views_unique
Google,189,49
github.com,128,22
towardsai.net,64,3
saul.cpsc.ucalgary.ca,43,7
addaxdatascience.com,40,10
Bing,18,6
ecosia.org,6,2
wildlabs.net,4,2
joss.theoj.org,3,2
medium.com,3,1
