referrer,views_total,views_unique
github.com,74,22
Google,63,27
Bing,15,6
saul.cpsc.ucalgary.ca,14,5
wildlabs.net,12,4
DuckDuckGo,8,2
petervanlunteren.github.io,4,3
zenodo.org,4,1
github-com.translate.goog,2,1
statics.teams.cdn.office.net,1,1
