referrer,views_total,views_unique
Google,90,35
github.com,40,13
wildlabs.net,18,5
Bing,9,6
ecosia.org,9,1
saul.cpsc.ucalgary.ca,6,5
DuckDuckGo,6,1
cclmportal.ca,2,1
petervanlunteren.github.io,1,1
