referrer,views_total,views_unique
Google,81,9
github.com,55,11
Bing,47,9
saul.cpsc.ucalgary.ca,26,2
towardsai.net,22,6
addaxdatascience.com,21,5
petervanlunteren.github.io,4,1
wildlabs.net,2,2
Baidu,1,1
search.brave.com,1,1
