referrer,views_total,views_unique
Google,61,28
github.com,43,18
saul.cpsc.ucalgary.ca,26,17
petervanlunteren.github.io,7,2
wildlabs.net,4,3
Bing,4,3
agentmorris.github.io,3,1
mail.google.com,1,1
statics.teams.cdn.office.net,1,1
