referrer,views_total,views_unique
Google,210,41
Bing,158,14
saul.cpsc.ucalgary.ca,46,6
addaxdatascience.com,45,10
euc-onenote.officeapps.live.com,22,1
github.com,16,10
ecosia.org,13,3
DuckDuckGo,8,2
wildlabs.net,6,4
towardsai.net,5,2
