time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-30 00:00:00+00:00,9,5,30,10
2024-07-31 00:00:00+00:00,13,7,86,12
2024-08-01 00:00:00+00:00,4,4,22,6
2024-08-02 00:00:00+00:00,2,1,11,5
2024-08-03 00:00:00+00:00,2,2,5,2
2024-08-04 00:00:00+00:00,10,7,26,7
2024-08-05 00:00:00+00:00,12,6,19,8
2024-08-06 00:00:00+00:00,12,9,22,9
2024-08-07 00:00:00+00:00,5,4,72,16
2024-08-08 00:00:00+00:00,10,6,125,12
2024-08-09 00:00:00+00:00,3,3,64,14
2024-08-10 00:00:00+00:00,5,4,28,5
2024-08-11 00:00:00+00:00,5,5,5,2
2024-08-12 00:00:00+00:00,17,11,153,15
