referrer,views_total,views_unique
addaxdatascience.com,190,38
Google,95,36
github.com,69,29
Bing,28,11
wildlabs.net,13,6
pub.towardsai.net,12,3
timelapse.ucalgary.ca,2,1
Baidu,2,1
statics.teams.cdn.office.net,1,1
agentmorris.github.io,1,1
