referrer,views_total,views_unique
saul.cpsc.ucalgary.ca,142,23
Google,115,34
Bing,87,13
addaxdatascience.com,67,18
github.com,55,17
yandex.ru,35,1
wildlabs.net,31,6
agentmorris.github.io,2,1
towardsai.net,2,1
linkedin.com,2,1
