referrer,views_total,views_unique
Google,176,53
addaxdatascience.com,66,24
github.com,59,27
DuckDuckGo,24,1
Bing,17,7
partage.mnhn.fr,11,1
yandex.com.tr,7,1
wildlabs.net,3,3
yandex.ru,3,1
chatgpt.com,2,2
