referrer,views_total,views_unique
Google,160,27
github.com,124,24
addaxdatascience.com,103,15
cn.bing.com,20,3
Bing,18,8
wildlabs.net,10,2
towardsai.net,5,2
search.brave.com,3,1
towardsai-net.cdn.ampproject.org,3,1
saul.cpsc.ucalgary.ca,2,1
