referrer,views_total,views_unique
github.com,67,16
Google,36,12
saul.cpsc.ucalgary.ca,12,10
statics.teams.cdn.office.net,5,1
wildlabs.net,3,1
Bing,2,2
lila.science,1,1
mail.google.com,1,1
