referrer,views_total,views_unique
Google,153,46
petervanlunteren.github.io,94,20
pub.towardsai.net,60,16
github.com,57,25
saul.cpsc.ucalgary.ca,43,17
Bing,33,9
towardsai.net,24,3
addaxdatascience.com,12,5
dmorris.net,6,1
towardsai-net.cdn.ampproject.org,5,3
