time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-11 00:00:00+00:00,4,4,25,4
2023-11-12 00:00:00+00:00,2,2,44,5
2023-11-13 00:00:00+00:00,5,5,48,14
2023-11-14 00:00:00+00:00,20,10,115,19
2023-11-15 00:00:00+00:00,12,6,66,16
2023-11-16 00:00:00+00:00,12,9,51,17
2023-11-17 00:00:00+00:00,6,3,28,10
2023-11-18 00:00:00+00:00,4,4,20,5
2023-11-19 00:00:00+00:00,6,3,13,5
2023-11-20 00:00:00+00:00,24,9,124,23
2023-11-21 00:00:00+00:00,17,10,120,20
2023-11-22 00:00:00+00:00,12,8,85,15
2023-11-23 00:00:00+00:00,12,7,46,10
2023-11-24 00:00:00+00:00,22,10,87,8
