referrer,views_total,views_unique
Google,135,44
addaxdatascience.com,67,23
github.com,49,23
DuckDuckGo,31,2
Bing,22,9
partage.mnhn.fr,11,1
statics.teams.cdn.office.net,8,3
wildlabs.net,4,3
yandex.ru,4,2
chatgpt.com,3,3
