referrer,views_total,views_unique
saul.cpsc.ucalgary.ca,175,26
Google,142,36
yandex.ru,52,1
Bing,46,10
addaxdatascience.com,41,13
github.com,28,14
wildlabs.net,6,3
auc-word-edit.officeapps.live.com,3,1
agentmorris.github.io,2,1
towardsai.net,2,1
