referrer,views_total,views_unique
Google,247,42
addaxdatascience.com,150,38
github.com,100,37
Bing,29,11
DuckDuckGo,7,3
wildlabs.net,6,5
pypi.org,5,1
search.brave.com,3,1
lila.science,2,2
towardsai.net,2,1
