time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-26 00:00:00+00:00,22.0,11.0,178,17
2024-01-27 00:00:00+00:00,5.0,5.0,51,7
2024-01-28 00:00:00+00:00,12.0,6.0,9,4
2024-01-29 00:00:00+00:00,38.0,17.0,119,19
2024-01-30 00:00:00+00:00,12.0,9.0,97,16
2024-01-31 00:00:00+00:00,17.0,13.0,105,15
2024-02-01 00:00:00+00:00,21.0,12.0,88,16
2024-02-02 00:00:00+00:00,3.0,3.0,12,6
2024-02-03 00:00:00+00:00,15.0,5.0,69,5
2024-02-04 00:00:00+00:00,20.0,10.0,30,8
2024-02-05 00:00:00+00:00,17.0,13.0,56,17
2024-02-06 00:00:00+00:00,17.0,8.0,95,12
2024-02-07 00:00:00+00:00,11.0,8.0,63,16
2024-02-08 00:00:00+00:00,,,37,6
