referrer,views_total,views_unique
github.com,21,8
wildlabs.net,17,3
Google,16,13
saul.cpsc.ucalgary.ca,15,9
petervanlunteren.github.io,9,2
wildcolab.github.io,2,2
statics.teams.cdn.office.net,1,1
cdn.iframe.ly,1,1
