referrer,views_total,views_unique
Google,131,49
pub.towardsai.net,99,19
petervanlunteren.github.io,74,18
github.com,65,22
saul.cpsc.ucalgary.ca,45,14
Bing,25,13
DuckDuckGo,12,2
towardsai.net,9,3
wildlabs.net,6,4
dmorris.net,6,1
