time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-13 00:00:00+00:00,9,6,318,11
2024-02-14 00:00:00+00:00,73,18,396,19
2024-02-15 00:00:00+00:00,47,18,209,14
2024-02-16 00:00:00+00:00,43,16,119,16
2024-02-17 00:00:00+00:00,34,13,110,1
2024-02-18 00:00:00+00:00,17,10,42,4
2024-02-19 00:00:00+00:00,31,17,95,17
2024-02-20 00:00:00+00:00,46,20,225,24
2024-02-21 00:00:00+00:00,34,20,128,22
2024-02-22 00:00:00+00:00,48,22,351,19
2024-02-23 00:00:00+00:00,37,16,172,26
2024-02-24 00:00:00+00:00,18,9,52,5
2024-02-25 00:00:00+00:00,4,4,34,5
2024-02-26 00:00:00+00:00,3,3,31,14
