referrer,views_total,views_unique
Google,102,22
Bing,71,5
addaxdatascience.com,54,10
github.com,51,9
saul.cpsc.ucalgary.ca,46,13
towardsai.net,33,2
wildlabs.net,9,6
cn.bing.com,2,1
DuckDuckGo,1,1
zenodo.org,1,1
