referrer,views_total,views_unique
github.com,113,31
addaxdatascience.com,64,15
Google,37,23
towardsai.net,21,3
Bing,19,8
wildlabs.net,5,5
agentmorris.github.io,3,2
cn.bing.com,3,2
statics.teams.cdn.office.net,2,2
upwork.com,1,1
