referrer,views_total,views_unique
Google,85,40
pub.towardsai.net,57,9
github.com,42,15
saul.cpsc.ucalgary.ca,34,17
Bing,30,10
petervanlunteren.github.io,10,4
medium.com,8,1
DuckDuckGo,5,1
wildlabs.net,4,3
ecosia.org,3,1
