referrer,views_total,views_unique
Google,203,37
addaxdatascience.com,202,38
github.com,136,40
Bing,32,13
wildlabs.net,11,9
pypi.org,5,1
DuckDuckGo,3,3
Yahoo,3,2
search.brave.com,3,1
towardsai.net,2,1
